Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_z_inGap_61_.qasm,0.640625,0.640625,0.640625,,,,,,,,,,,,
AddGate_z_inGap_62_.qasm,0.3125,0.3125,0.3125,,,,,,,,,,,,
AddGate_z_inGap_63_.qasm,0.9375,0.9375,0.9375,,,,,,,,,,,,
AddGate_z_inGap_64_.qasm,0.911458333,0.911458333,0.911458333,,,,,,,,,,,,
AddGate_z_inGap_65_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_z_inGap_66_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_z_inGap_67_.qasm,0.296875,0.296875,0.296875,,,,,,,,,,,,
AddGate_z_inGap_68_.qasm,0.677083333,0.677083333,0.677083333,,,,,,,,,,,,
AddGate_z_inGap_69_.qasm,0.302083333,0.302083333,0.302083333,,,,,,,,,,,,
AddGate_z_inGap_70_.qasm,0.322916667,0.322916667,0.322916667,,,,,,,,,,,,
AddGate_z_inGap_71_.qasm,0.1875,0.1875,0.1875,,,,,,,,,,,,
AddGate_z_inGap_72_.qasm,0.609375,0.609375,0.609375,,,,,,,,,,,,
