Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.214008849,,,,,,,,,,,,,,,
0.232449328,,,,,,,,,,,,,,,
0.617690609,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.31372549,0.31372549,,0.304575163,0.274509804,0,0.066666667,,0.304575163,0.274509804,0,0.066666667,,,
,0.274509804,0.274509804,,,,,,,,,,,,,
,0.62745098,0.62745098,,,,,,,,,,,,,
,0.058823529,0.058823529,,,,,,,,,,,,,
,0.37254902,0.37254902,,,,,,,,,,,,,
,0.098039216,0.098039216,,,,,,,,,,,,,
,0.274509804,0.274509804,,,,,,,,,,,,,
,0.274509804,0.274509804,,,,,,,,,,,,,
,0.078431373,0.078431373,,,,,,,,,,,,,
,0.274509804,0.274509804,,,,,,,,,,,,,
,0.68627451,0.68627451,,,,,,,,,,,,,
,0.352941176,0.352941176,,,,,,,,,,,,,
,0.31372549,0.31372549,,,,,,,,,,,,,
,0.274509804,0.274509804,,,,,,,,,,,,,
,0.294117647,0.294117647,,,,,,,,,,,,,
